target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
17,0.8760154472837429,0.1548675181014284,0.8515318303996794,position_orientation,True,2.8986343289999793e-10,1.9090959104164224e-06,175,0.16848059999756515,True,0.002803245119270379,0.8263003748777072,0.8883454609675602
18,0.4758152280977827,0.28212747460088344,1.155089317954996,position_orientation,True,6.563050360579616e-11,0.00017872033764808478,193,0.20236450000084005,True,0.00614782541311479,14.717871883319699,1.7103162679609956
19,0.8994743759708098,0.4569837097486186,1.4632470379251716,position_orientation,True,3.5956284998311445e-13,8.594324875015077e-05,143,0.15609000000404194,True,0.004586991779260188,1.1381215838691057,0.7002184180130125
20,1.1920391929992749,-0.33988226283771494,0.8937945534393459,position_orientation,True,2.7060013433865086e-10,2.699869328381916e-06,175,0.18542740000702906,True,0.004883944589711426,1.2402832282401761,0.8002905576250543
21,0.5528148208803195,-0.09043345622406444,1.3065051385540762,position_orientation,True,2.465293751125638e-09,0.0001284808782518435,178,0.19745839999814052,False,0.02564497307516114,2.9764155296916615,1.0828318940638593
22,0.8330789462001225,0.558943655339548,1.527778323064191,position_orientation,True,2.090000095662229e-12,5.720920538918341e-05,135,0.13579709999612533,True,0.0043132577714855395,1.2807137642110682,0.8203615043783031
23,0.7878264500552065,-0.525899997458739,1.200576601815097,position_orientation,True,2.3625605753213947e-12,2.2148803860924733e-05,166,0.17927910000435077,True,0.003879972523578668,1.0050047714573946,0.8923896956541704
24,1.0652813535152248,0.7196626875218011,1.374075593306397,position_orientation,True,1.28140150435073e-12,7.540324677666867e-06,159,0.16395050000573974,True,0.007413997962701006,0.8305511709607347,0.8436649531212955
25,0.9383194581767322,0.5289177447408662,1.3870384106747757,position_orientation,True,6.106529113256123e-13,2.9328087869137223e-05,143,0.1619776000006823,True,0.00492431638845356,1.0087695014403062,0.7386037815556585
26,1.0370557330956258,-0.1601868068083435,1.0995067625640724,position_orientation,True,2.7971294846034416e-11,7.194024615706825e-06,172,0.17147519999707583,True,0.004713683340967266,0.5998427510988845,0.5918570095164646
27,0.7774308491455221,0.5267473889548263,1.3415268388187773,position_orientation,True,1.27603569667697e-12,1.6555285230907042e-05,157,0.17171029999735765,True,0.0041701879504738165,1.160635055275059,0.8598848487223669
28,1.2103613671338633,0.005062003999073585,1.236465432912854,position_orientation,True,6.356877441414489e-12,5.7905745997743736e-06,167,0.16792579999309964,True,0.006360566522008399,0.5570483507628765,0.35874644786751586
29,1.0583344864417439,0.3314895718207001,0.9194734570811661,position_orientation,True,1.6340336495257073e-10,8.233494873389921e-06,174,0.16762809999636374,True,0.003724564481148309,1.0744338462171363,0.8095844123880632
30,1.1742368918031507,-0.5378321415749565,1.3581742890081223,position_orientation,True,5.782582102489413e-13,3.0806916911985116e-05,156,0.18227540000225417,True,0.007495424319750959,0.6978441691757908,0.6374470416642478
31,0.7915640123103077,-0.2807697080126568,1.6932259937973315,position_orientation,True,4.93177720662989e-11,3.4827267859425664e-05,166,0.19534140000178013,True,0.003032254272518976,1.5124987808014947,0.7039947422121225
